index,FL_DATE,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,ICAO,LATITUDE,LONGITUDE,LOCAL_TIMEZONE,ACTL_DEP_TIME_DATE,SCHD_DEP_TIME_DATE,ACTL_DEP_TIME_DATE_CENT,SCHD_DEP_TIME_DATE_CENT
218207,2023-01-13,19977,N77296,2199,DEN,SNA,1935,1942,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:42:00-07:00,2023-01-13 19:35:00-07:00,2023-01-13 20:42:00-06:00,2023-01-13 20:35:00-06:00
218217,2023-01-13,19977,N77430,325,DEN,BIL,1917,2035,KDEN,39.8617,-104.673,America/Denver,2023-01-13 20:35:00-07:00,2023-01-13 19:17:00-07:00,2023-01-13 21:35:00-06:00,2023-01-13 20:17:00-06:00
218218,2023-01-13,19977,N77430,509,DEN,SEA,1137,1133,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:33:00-07:00,2023-01-13 11:37:00-07:00,2023-01-13 12:33:00-06:00,2023-01-13 12:37:00-06:00
218222,2023-01-13,19977,N77431,512,DEN,AUS,1333,1326,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:26:00-07:00,2023-01-13 13:33:00-07:00,2023-01-13 14:26:00-06:00,2023-01-13 14:33:00-06:00
218224,2023-01-13,19977,N774UA,1736,DEN,OGG,1155,1332,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:32:00-07:00,2023-01-13 11:55:00-07:00,2023-01-13 14:32:00-06:00,2023-01-13 12:55:00-06:00
218238,2023-01-13,19977,N77525,532,DEN,ORD,0600,0603,KDEN,39.8617,-104.673,America/Denver,2023-01-13 06:03:00-07:00,2023-01-13 06:00:00-07:00,2023-01-13 07:03:00-06:00,2023-01-13 07:00:00-06:00
218241,2023-01-13,19977,N77535,1586,DEN,OMA,0956,0950,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:50:00-07:00,2023-01-13 09:56:00-07:00,2023-01-13 10:50:00-06:00,2023-01-13 10:56:00-06:00
218244,2023-01-13,19977,N77535,2270,DEN,SMF,1542,1542,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:42:00-07:00,2023-01-13 15:42:00-07:00,2023-01-13 16:42:00-06:00,2023-01-13 16:42:00-06:00
218258,2023-01-13,19977,N77543,594,DEN,PHX,1920,1915,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:15:00-07:00,2023-01-13 19:20:00-07:00,2023-01-13 20:15:00-06:00,2023-01-13 20:20:00-06:00
218263,2023-01-13,19977,N776UA,384,DEN,HNL,1205,1228,KDEN,39.8617,-104.673,America/Denver,2023-01-13 12:28:00-07:00,2023-01-13 12:05:00-07:00,2023-01-13 13:28:00-06:00,2023-01-13 13:05:00-06:00
218266,2023-01-13,19977,N77865,2679,DEN,ORD,0748,0753,KDEN,39.8617,-104.673,America/Denver,2023-01-13 07:53:00-07:00,2023-01-13 07:48:00-07:00,2023-01-13 08:53:00-06:00,2023-01-13 08:48:00-06:00
218273,2023-01-13,19977,N78017,2488,DEN,IAD,1805,2347,KDEN,39.8617,-104.673,America/Denver,2023-01-13 23:47:00-07:00,2023-01-13 18:05:00-07:00,2023-01-14 00:47:00-06:00,2023-01-13 19:05:00-06:00
218276,2023-01-13,19977,N781UA,272,DEN,IAD,1606,1844,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:44:00-07:00,2023-01-13 16:06:00-07:00,2023-01-13 19:44:00-06:00,2023-01-13 17:06:00-06:00
218277,2023-01-13,19977,N78285,1325,DEN,PDX,2029,2029,KDEN,39.8617,-104.673,America/Denver,2023-01-13 20:29:00-07:00,2023-01-13 20:29:00-07:00,2023-01-13 21:29:00-06:00,2023-01-13 21:29:00-06:00
218280,2023-01-13,19977,N78285,2646,DEN,SJC,1200,1158,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:58:00-07:00,2023-01-13 12:00:00-07:00,2023-01-13 12:58:00-06:00,2023-01-13 13:00:00-06:00
218283,2023-01-13,19977,N78438,367,DEN,BOI,1921,1930,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:30:00-07:00,2023-01-13 19:21:00-07:00,2023-01-13 20:30:00-06:00,2023-01-13 20:21:00-06:00
218288,2023-01-13,19977,N78448,2115,DEN,RNO,1920,1927,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:27:00-07:00,2023-01-13 19:20:00-07:00,2023-01-13 20:27:00-06:00,2023-01-13 20:20:00-06:00
218299,2023-01-13,19977,N78509,2601,DEN,RSW,0953,1006,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:06:00-07:00,2023-01-13 09:53:00-07:00,2023-01-13 11:06:00-06:00,2023-01-13 10:53:00-06:00
218306,2023-01-13,19977,N78540,1356,DEN,MIA,1744,1743,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:43:00-07:00,2023-01-13 17:44:00-07:00,2023-01-13 18:43:00-06:00,2023-01-13 18:44:00-06:00
218320,2023-01-13,19977,N79541,2149,DEN,SMF,0810,0757,KDEN,39.8617,-104.673,America/Denver,2023-01-13 07:57:00-07:00,2023-01-13 08:10:00-07:00,2023-01-13 08:57:00-06:00,2023-01-13 09:10:00-06:00
218323,2023-01-13,19977,N796UA,317,DEN,SFO,0745,0742,KDEN,39.8617,-104.673,America/Denver,2023-01-13 07:42:00-07:00,2023-01-13 07:45:00-07:00,2023-01-13 08:42:00-06:00,2023-01-13 08:45:00-06:00
218324,2023-01-13,19977,N796UA,457,DEN,SFO,1600,1558,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:58:00-07:00,2023-01-13 16:00:00-07:00,2023-01-13 16:58:00-06:00,2023-01-13 17:00:00-06:00
218331,2023-01-13,19977,N802UA,1351,DEN,SLC,1135,1158,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:58:00-07:00,2023-01-13 11:35:00-07:00,2023-01-13 12:58:00-06:00,2023-01-13 12:35:00-06:00
218333,2023-01-13,19977,N802UA,773,DEN,BNA,1729,1743,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:43:00-07:00,2023-01-13 17:29:00-07:00,2023-01-13 18:43:00-06:00,2023-01-13 18:29:00-06:00
218348,2023-01-13,19977,N807UA,1455,DEN,JAC,1543,1540,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:40:00-07:00,2023-01-13 15:43:00-07:00,2023-01-13 16:40:00-06:00,2023-01-13 16:43:00-06:00
218351,2023-01-13,19977,N807UA,291,DEN,MTJ,1130,1126,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:26:00-07:00,2023-01-13 11:30:00-07:00,2023-01-13 12:26:00-06:00,2023-01-13 12:30:00-06:00
218389,2023-01-13,19977,N818UA,415,DEN,MEM,1815,1856,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:56:00-07:00,2023-01-13 18:15:00-07:00,2023-01-13 19:56:00-06:00,2023-01-13 19:15:00-06:00
218406,2023-01-13,19977,N823UA,279,DEN,GJT,1910,1922,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:22:00-07:00,2023-01-13 19:10:00-07:00,2023-01-13 20:22:00-06:00,2023-01-13 20:10:00-06:00
218407,2023-01-13,19977,N823UA,604,DEN,SYR,0946,0942,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:42:00-07:00,2023-01-13 09:46:00-07:00,2023-01-13 10:42:00-06:00,2023-01-13 10:46:00-06:00
218412,2023-01-13,19977,N826UA,1148,DEN,LGA,1735,1734,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:34:00-07:00,2023-01-13 17:35:00-07:00,2023-01-13 18:34:00-06:00,2023-01-13 18:35:00-06:00
218414,2023-01-13,19977,N826UA,1339,DEN,BNA,0955,0949,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:49:00-07:00,2023-01-13 09:55:00-07:00,2023-01-13 10:49:00-06:00,2023-01-13 10:55:00-06:00
218425,2023-01-13,19977,N831UA,1180,DEN,CID,0941,0935,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:35:00-07:00,2023-01-13 09:41:00-07:00,2023-01-13 10:35:00-06:00,2023-01-13 10:41:00-06:00
218428,2023-01-13,19977,N831UA,628,DEN,AUS,1543,1541,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:41:00-07:00,2023-01-13 15:43:00-07:00,2023-01-13 16:41:00-06:00,2023-01-13 16:43:00-06:00
218429,2023-01-13,19977,N833UA,1588,DEN,RDM,1926,1951,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:51:00-07:00,2023-01-13 19:26:00-07:00,2023-01-13 20:51:00-06:00,2023-01-13 20:26:00-06:00
218448,2023-01-13,19977,N838UA,1974,DEN,ATL,0746,0741,KDEN,39.8617,-104.673,America/Denver,2023-01-13 07:41:00-07:00,2023-01-13 07:46:00-07:00,2023-01-13 08:41:00-06:00,2023-01-13 08:46:00-06:00
218449,2023-01-13,19977,N838UA,406,DEN,LGA,1610,1608,KDEN,39.8617,-104.673,America/Denver,2023-01-13 16:08:00-07:00,2023-01-13 16:10:00-07:00,2023-01-13 17:08:00-06:00,2023-01-13 17:10:00-06:00
218468,2023-01-13,19977,N843UA,1545,DEN,LGA,0745,0742,KDEN,39.8617,-104.673,America/Denver,2023-01-13 07:42:00-07:00,2023-01-13 07:45:00-07:00,2023-01-13 08:42:00-06:00,2023-01-13 08:45:00-06:00
218477,2023-01-13,19977,N845UA,2255,DEN,SDF,1010,1005,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:05:00-07:00,2023-01-13 10:10:00-07:00,2023-01-13 11:05:00-06:00,2023-01-13 11:10:00-06:00
218478,2023-01-13,19977,N845UA,589,DEN,RIC,1733,1759,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:59:00-07:00,2023-01-13 17:33:00-07:00,2023-01-13 18:59:00-06:00,2023-01-13 18:33:00-06:00
218503,2023-01-13,19977,N851UA,318,DEN,EUG,1117,1111,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:11:00-07:00,2023-01-13 11:17:00-07:00,2023-01-13 12:11:00-06:00,2023-01-13 12:17:00-06:00
218506,2023-01-13,19977,N852UA,296,DEN,DSM,0959,0951,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:51:00-07:00,2023-01-13 09:59:00-07:00,2023-01-13 10:51:00-06:00,2023-01-13 10:59:00-06:00
218507,2023-01-13,19977,N852UA,354,DEN,SLC,1543,1536,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:36:00-07:00,2023-01-13 15:43:00-07:00,2023-01-13 16:36:00-06:00,2023-01-13 16:43:00-06:00
218508,2023-01-13,19977,N852UA,588,DEN,ELP,2045,2039,KDEN,39.8617,-104.673,America/Denver,2023-01-13 20:39:00-07:00,2023-01-13 20:45:00-07:00,2023-01-13 21:39:00-06:00,2023-01-13 21:45:00-06:00
218511,2023-01-13,19977,N853UA,1486,DEN,FAT,1933,1934,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:34:00-07:00,2023-01-13 19:33:00-07:00,2023-01-13 20:34:00-06:00,2023-01-13 20:33:00-06:00
218512,2023-01-13,19977,N853UA,212,DEN,IND,1000,1106,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:06:00-07:00,2023-01-13 10:00:00-07:00,2023-01-13 12:06:00-06:00,2023-01-13 11:00:00-06:00
218520,2023-01-13,19977,N855UA,1460,DEN,STL,0946,0945,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:45:00-07:00,2023-01-13 09:46:00-07:00,2023-01-13 10:45:00-06:00,2023-01-13 10:46:00-06:00
218523,2023-01-13,19977,N855UA,2637,DEN,CHS,1740,1738,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:38:00-07:00,2023-01-13 17:40:00-07:00,2023-01-13 18:38:00-06:00,2023-01-13 18:40:00-06:00
218548,2023-01-13,19977,N87507,764,DEN,BOS,1744,1751,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:51:00-07:00,2023-01-13 17:44:00-07:00,2023-01-13 18:51:00-06:00,2023-01-13 18:44:00-06:00
218572,2023-01-13,19977,N879UA,744,DEN,SBA,1914,1927,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:27:00-07:00,2023-01-13 19:14:00-07:00,2023-01-13 20:27:00-06:00,2023-01-13 20:14:00-06:00
218582,2023-01-13,19977,N883UA,2272,DEN,TUS,1917,1917,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:17:00-07:00,2023-01-13 19:17:00-07:00,2023-01-13 20:17:00-06:00,2023-01-13 20:17:00-06:00
218603,2023-01-13,19977,N894UA,1457,DEN,LGA,1125,1123,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:23:00-07:00,2023-01-13 11:25:00-07:00,2023-01-13 12:23:00-06:00,2023-01-13 12:25:00-06:00
218619,2023-01-13,19977,N899UA,2378,DEN,BZN,1345,1341,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:41:00-07:00,2023-01-13 13:45:00-07:00,2023-01-13 14:41:00-06:00,2023-01-13 14:45:00-06:00
218620,2023-01-13,19977,N899UA,336,DEN,SLC,0806,0803,KDEN,39.8617,-104.673,America/Denver,2023-01-13 08:03:00-07:00,2023-01-13 08:06:00-07:00,2023-01-13 09:03:00-06:00,2023-01-13 09:06:00-06:00
218623,2023-01-13,20304,N103SY,4687,DEN,ICT,1726,1732,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:32:00-07:00,2023-01-13 17:26:00-07:00,2023-01-13 18:32:00-06:00,2023-01-13 18:26:00-06:00
218624,2023-01-13,20304,N103SY,4799,DEN,ELP,1135,1129,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:29:00-07:00,2023-01-13 11:35:00-07:00,2023-01-13 12:29:00-06:00,2023-01-13 12:35:00-06:00
218625,2023-01-13,20304,N105SY,4703,DEN,MLI,1727,1720,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:20:00-07:00,2023-01-13 17:27:00-07:00,2023-01-13 18:20:00-06:00,2023-01-13 18:27:00-06:00
218632,2023-01-13,20304,N106SY,5365,DEN,XNA,0958,0955,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:55:00-07:00,2023-01-13 09:58:00-07:00,2023-01-13 10:55:00-06:00,2023-01-13 10:58:00-06:00
218634,2023-01-13,20304,N106SY,5688,DEN,BOI,1611,1613,KDEN,39.8617,-104.673,America/Denver,2023-01-13 16:13:00-07:00,2023-01-13 16:11:00-07:00,2023-01-13 17:13:00-06:00,2023-01-13 17:11:00-06:00
218645,2023-01-13,20304,N110SY,4745,DEN,TYS,1007,1005,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:05:00-07:00,2023-01-13 10:07:00-07:00,2023-01-13 11:05:00-06:00,2023-01-13 11:07:00-06:00
218646,2023-01-13,20304,N110SY,5335,DEN,SLC,1900,1856,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:56:00-07:00,2023-01-13 19:00:00-07:00,2023-01-13 19:56:00-06:00,2023-01-13 20:00:00-06:00
218651,2023-01-13,20304,N113SY,5346,DEN,STL,1332,1506,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:06:00-07:00,2023-01-13 13:32:00-07:00,2023-01-13 16:06:00-06:00,2023-01-13 14:32:00-06:00
218653,2023-01-13,20304,N114SY,5378,DEN,FSD,1334,1332,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:32:00-07:00,2023-01-13 13:34:00-07:00,2023-01-13 14:32:00-06:00,2023-01-13 14:34:00-06:00
218654,2023-01-13,20304,N114SY,5570,DEN,RAP,1810,1851,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:51:00-07:00,2023-01-13 18:10:00-07:00,2023-01-13 19:51:00-06:00,2023-01-13 19:10:00-06:00
218660,2023-01-13,20304,N116SY,5615,DEN,PSC,1902,1920,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:20:00-07:00,2023-01-13 19:02:00-07:00,2023-01-13 20:20:00-06:00,2023-01-13 20:02:00-06:00
218662,2023-01-13,20304,N117SY,5668,DEN,TUL,1001,1000,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:00:00-07:00,2023-01-13 10:01:00-07:00,2023-01-13 11:00:00-06:00,2023-01-13 11:01:00-06:00
218664,2023-01-13,20304,N118SY,4728,DEN,RAP,1121,1120,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:20:00-07:00,2023-01-13 11:21:00-07:00,2023-01-13 12:20:00-06:00,2023-01-13 12:21:00-06:00
218666,2023-01-13,20304,N118SY,5238,DEN,SBP,1908,1912,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:12:00-07:00,2023-01-13 19:08:00-07:00,2023-01-13 20:12:00-06:00,2023-01-13 20:08:00-06:00
218667,2023-01-13,20304,N118SY,5262,DEN,COS,1540,1538,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:38:00-07:00,2023-01-13 15:40:00-07:00,2023-01-13 16:38:00-06:00,2023-01-13 16:40:00-06:00
218671,2023-01-13,20304,N119SY,5388,DEN,TYS,1738,1737,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:37:00-07:00,2023-01-13 17:38:00-07:00,2023-01-13 18:37:00-06:00,2023-01-13 18:38:00-06:00
218688,2023-01-13,20304,N124SY,4676,DEN,LIT,1734,1736,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:36:00-07:00,2023-01-13 17:34:00-07:00,2023-01-13 18:36:00-06:00,2023-01-13 18:34:00-06:00
218689,2023-01-13,20304,N124SY,4708,DEN,MTJ,1326,1336,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:36:00-07:00,2023-01-13 13:26:00-07:00,2023-01-13 14:36:00-06:00,2023-01-13 14:26:00-06:00
218698,2023-01-13,20304,N127SY,5547,DEN,DRO,1130,1128,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:28:00-07:00,2023-01-13 11:30:00-07:00,2023-01-13 12:28:00-06:00,2023-01-13 12:30:00-06:00
218715,2023-01-13,20304,N133SY,5453,DEN,ICT,1000,1009,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:09:00-07:00,2023-01-13 10:00:00-07:00,2023-01-13 11:09:00-06:00,2023-01-13 11:00:00-06:00
218721,2023-01-13,20304,N139SY,5237,DEN,MAF,0959,0957,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:57:00-07:00,2023-01-13 09:59:00-07:00,2023-01-13 10:57:00-06:00,2023-01-13 10:59:00-06:00
218722,2023-01-13,20304,N139SY,5422,DEN,BIL,1540,1532,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:32:00-07:00,2023-01-13 15:40:00-07:00,2023-01-13 16:32:00-06:00,2023-01-13 16:40:00-06:00
218728,2023-01-13,20304,N141SY,5932,DEN,TUL,1744,1845,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:45:00-07:00,2023-01-13 17:44:00-07:00,2023-01-13 19:45:00-06:00,2023-01-13 18:44:00-06:00
218730,2023-01-13,20304,N142SY,4696,DEN,FCA,0746,0841,KDEN,39.8617,-104.673,America/Denver,2023-01-13 08:41:00-07:00,2023-01-13 07:46:00-07:00,2023-01-13 09:41:00-06:00,2023-01-13 08:46:00-06:00
218731,2023-01-13,20304,N142SY,5357,DEN,DRO,2058,2058,KDEN,39.8617,-104.673,America/Denver,2023-01-13 20:58:00-07:00,2023-01-13 20:58:00-07:00,2023-01-13 21:58:00-06:00,2023-01-13 21:58:00-06:00
218733,2023-01-13,20304,N142SY,5560,DEN,PSP,1410,1436,KDEN,39.8617,-104.673,America/Denver,2023-01-13 14:36:00-07:00,2023-01-13 14:10:00-07:00,2023-01-13 15:36:00-06:00,2023-01-13 15:10:00-06:00
218739,2023-01-13,20304,N144SY,5263,DEN,IDA,1900,1908,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:08:00-07:00,2023-01-13 19:00:00-07:00,2023-01-13 20:08:00-06:00,2023-01-13 20:00:00-06:00
218741,2023-01-13,20304,N145SY,4690,DEN,GSP,1730,1808,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:08:00-07:00,2023-01-13 17:30:00-07:00,2023-01-13 19:08:00-06:00,2023-01-13 18:30:00-06:00
218750,2023-01-13,20304,N150SY,5334,DEN,SLC,1346,1342,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:42:00-07:00,2023-01-13 13:46:00-07:00,2023-01-13 14:42:00-06:00,2023-01-13 14:46:00-06:00
218754,2023-01-13,20304,N151SY,5261,DEN,XWA,2045,2109,KDEN,39.8617,-104.673,America/Denver,2023-01-13 21:09:00-07:00,2023-01-13 20:45:00-07:00,2023-01-13 22:09:00-06:00,2023-01-13 21:45:00-06:00
218758,2023-01-13,20304,N152SY,5601,DEN,RDM,1118,1116,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:16:00-07:00,2023-01-13 11:18:00-07:00,2023-01-13 12:16:00-06:00,2023-01-13 12:18:00-06:00
218765,2023-01-13,20304,N153SY,5551,DEN,MAF,2020,1042,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:42:00-07:00,2023-01-13 20:20:00-07:00,2023-01-13 11:42:00-06:00,2023-01-13 21:20:00-06:00
218766,2023-01-13,20304,N153SY,5584,DEN,OKC,1010,1009,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:09:00-07:00,2023-01-13 10:10:00-07:00,2023-01-13 11:09:00-06:00,2023-01-13 11:10:00-06:00
218776,2023-01-13,20304,N157SY,5861,DEN,COS,1735,1743,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:43:00-07:00,2023-01-13 17:35:00-07:00,2023-01-13 18:43:00-06:00,2023-01-13 18:35:00-06:00
218778,2023-01-13,20304,N157SY,5950,DEN,IDA,1152,1146,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:46:00-07:00,2023-01-13 11:52:00-07:00,2023-01-13 12:46:00-06:00,2023-01-13 12:52:00-06:00
218795,2023-01-13,20304,N164SY,5911,DEN,ACV,1130,1146,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:46:00-07:00,2023-01-13 11:30:00-07:00,2023-01-13 12:46:00-06:00,2023-01-13 12:30:00-06:00
218801,2023-01-13,20304,N166SY,5858,DEN,MKE,1545,1700,KDEN,39.8617,-104.673,America/Denver,2023-01-13 17:00:00-07:00,2023-01-13 15:45:00-07:00,2023-01-13 18:00:00-06:00,2023-01-13 16:45:00-06:00
218804,2023-01-13,20304,N168SY,4669,DEN,MFR,1115,1126,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:26:00-07:00,2023-01-13 11:15:00-07:00,2023-01-13 12:26:00-06:00,2023-01-13 12:15:00-06:00
218961,2023-01-13,20304,N203SY,4684,DEN,GTF,1903,1912,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:12:00-07:00,2023-01-13 19:03:00-07:00,2023-01-13 20:12:00-06:00,2023-01-13 20:03:00-06:00
218964,2023-01-13,20304,N203SY,5412,DEN,HSV,1000,0958,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:58:00-07:00,2023-01-13 10:00:00-07:00,2023-01-13 10:58:00-06:00,2023-01-13 11:00:00-06:00
218965,2023-01-13,20304,N204SY,4672,DEN,CPR,1855,1915,KDEN,39.8617,-104.673,America/Denver,2023-01-13 19:15:00-07:00,2023-01-13 18:55:00-07:00,2023-01-13 20:15:00-06:00,2023-01-13 19:55:00-06:00
218983,2023-01-13,20304,N208SY,5593,DEN,SBP,1139,1131,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:31:00-07:00,2023-01-13 11:39:00-07:00,2023-01-13 12:31:00-06:00,2023-01-13 12:39:00-06:00
219438,2023-01-13,20304,N457SW,4689,DEN,SGF,0955,0953,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:53:00-07:00,2023-01-13 09:55:00-07:00,2023-01-13 10:53:00-06:00,2023-01-13 10:55:00-06:00
219439,2023-01-13,20304,N457SW,5053,DEN,SGU,1540,1534,KDEN,39.8617,-104.673,America/Denver,2023-01-13 15:34:00-07:00,2023-01-13 15:40:00-07:00,2023-01-13 16:34:00-06:00,2023-01-13 16:40:00-06:00
219442,2023-01-13,20304,N457SW,5167,DEN,SHR,2105,2105,KDEN,39.8617,-104.673,America/Denver,2023-01-13 21:05:00-07:00,2023-01-13 21:05:00-07:00,2023-01-13 22:05:00-06:00,2023-01-13 22:05:00-06:00
219458,2023-01-13,20304,N465SW,5047,DEN,SHR,0805,0802,KDEN,39.8617,-104.673,America/Denver,2023-01-13 08:02:00-07:00,2023-01-13 08:05:00-07:00,2023-01-13 09:02:00-06:00,2023-01-13 09:05:00-06:00
219463,2023-01-13,20304,N479CA,4692,DEN,LBB,0940,0934,KDEN,39.8617,-104.673,America/Denver,2023-01-13 09:34:00-07:00,2023-01-13 09:40:00-07:00,2023-01-13 10:34:00-06:00,2023-01-13 10:40:00-06:00
219465,2023-01-13,20304,N479CA,5018,DEN,RIW,2105,2057,KDEN,39.8617,-104.673,America/Denver,2023-01-13 20:57:00-07:00,2023-01-13 21:05:00-07:00,2023-01-13 21:57:00-06:00,2023-01-13 22:05:00-06:00
219466,2023-01-13,20304,N479CA,5077,DEN,SLN,1414,1439,KDEN,39.8617,-104.673,America/Denver,2023-01-13 14:39:00-07:00,2023-01-13 14:14:00-07:00,2023-01-13 15:39:00-06:00,2023-01-13 15:14:00-06:00
219471,2023-01-13,20304,N487CA,5762,DEN,SLC,1720,1812,KDEN,39.8617,-104.673,America/Denver,2023-01-13 18:12:00-07:00,2023-01-13 17:20:00-07:00,2023-01-13 19:12:00-06:00,2023-01-13 18:20:00-06:00
219474,2023-01-13,20304,N494CA,5051,DEN,BFF,0834,0828,KDEN,39.8617,-104.673,America/Denver,2023-01-13 08:28:00-07:00,2023-01-13 08:34:00-07:00,2023-01-13 09:28:00-06:00,2023-01-13 09:34:00-06:00
219475,2023-01-13,20304,N494CA,5120,DEN,CYS,1215,1212,KDEN,39.8617,-104.673,America/Denver,2023-01-13 12:12:00-07:00,2023-01-13 12:15:00-07:00,2023-01-13 13:12:00-06:00,2023-01-13 13:15:00-06:00
219501,2023-01-13,20304,N511SY,3099,DEN,LAX,0800,0754,KDEN,39.8617,-104.673,America/Denver,2023-01-13 07:54:00-07:00,2023-01-13 08:00:00-07:00,2023-01-13 08:54:00-06:00,2023-01-13 09:00:00-06:00
219511,2023-01-13,20304,N513SY,3119,DEN,LAX,1645,1655,KDEN,39.8617,-104.673,America/Denver,2023-01-13 16:55:00-07:00,2023-01-13 16:45:00-07:00,2023-01-13 17:55:00-06:00,2023-01-13 17:45:00-06:00
219525,2023-01-13,20304,N516SY,3140,DEN,PHX,1400,1357,KDEN,39.8617,-104.673,America/Denver,2023-01-13 13:57:00-07:00,2023-01-13 14:00:00-07:00,2023-01-13 14:57:00-06:00,2023-01-13 15:00:00-06:00
219551,2023-01-13,20304,N601UX,4733,DEN,BHM,1024,1021,KDEN,39.8617,-104.673,America/Denver,2023-01-13 10:21:00-07:00,2023-01-13 10:24:00-07:00,2023-01-13 11:21:00-06:00,2023-01-13 11:24:00-06:00
219553,2023-01-13,20304,N601UX,5582,DEN,COS,2105,2100,KDEN,39.8617,-104.673,America/Denver,2023-01-13 21:00:00-07:00,2023-01-13 21:05:00-07:00,2023-01-13 22:00:00-06:00,2023-01-13 22:05:00-06:00
219555,2023-01-13,20304,N602UX,5520,DEN,PSC,1117,1116,KDEN,39.8617,-104.673,America/Denver,2023-01-13 11:16:00-07:00,2023-01-13 11:17:00-07:00,2023-01-13 12:16:00-06:00,2023-01-13 12:17:00-06:00
