date,wind_speed,wind_gust,ceiling,visibility,temp,dew_pnt,pressure
2015-08-03 15:53:00,5,41,22000,16093,306,133,10138
2015-08-03 16:53:00,5,36,22000,16093,331,194,10138
2015-08-03 18:53:00,5,15,22000,16093,339,178,10128
2015-08-03 20:53:00,5,41,1981,16093,339,172,10122
2015-08-03 21:53:00,5,41,22000,16093,344,172,10122
2015-08-03 22:53:00,5,36,22000,16093,339,161,10122
2015-08-03 23:53:00,5,21,7620,16093,328,178,10123
2015-08-04 00:53:00,5,26,7620,16093,311,189,10125
2015-08-04 01:53:00,5,15,22000,16093,294,200,10128
2015-08-04 07:53:00,5,15,22000,16093,233,206,10135
2015-08-04 09:53:00,5,26,22000,16093,228,200,10141
2015-08-04 15:53:00,5,15,22000,16093,333,194,10160
2015-08-04 17:53:00,5,36,7620,16093,344,178,10154
2015-08-04 18:53:00,5,26,22000,16093,361,183,10150
2015-08-04 19:53:00,5,41,7620,16093,350,183,10147
2015-08-04 20:53:00,5,31,7620,16093,350,183,10140
2015-08-04 22:53:00,5,21,7620,16093,339,189,10135
2015-08-04 23:53:00,5,26,7620,16093,328,172,10144
2015-08-05 00:53:00,5,21,7620,16093,311,183,10148
2015-08-05 03:53:00,5,31,7620,16093,283,211,10160
2015-08-05 04:53:00,5,31,7620,16093,272,217,10158
2015-08-05 07:53:00,5,21,7620,16093,256,217,10151
2015-08-05 08:53:00,5,15,7620,16093,250,217,10152
2015-08-05 09:53:00,5,15,7620,14484,239,217,10151
2015-08-05 10:53:00,5,15,22000,11265,250,217,10154
2015-08-05 11:53:00,5,15,22000,9656,250,217,10158
2015-08-05 13:53:00,5,15,22000,16093,289,217,10157
2015-08-05 14:53:00,5,15,7620,16093,317,217,10156
2015-08-05 15:53:00,5,15,6096,16093,317,211,10158
2015-08-05 16:53:00,5,15,6096,16093,322,217,10156
2015-08-05 17:53:00,5,46,22000,16093,333,211,10148
2015-08-05 18:53:00,5,36,22000,16093,306,222,10148
2015-08-05 19:53:00,5,46,3658,16093,289,217,10146
2015-08-05 20:53:00,5,62,579,16093,267,211,10149
2015-08-05 22:53:00,5,36,4572,16093,256,222,10141
2015-08-05 23:53:00,5,31,4572,16093,244,206,10146
2015-08-06 00:53:00,5,31,3353,16093,239,211,10139
2015-08-06 01:53:00,5,51,2743,16093,228,206,10143
2015-08-06 02:53:00,5,36,7620,16093,228,206,10138
2015-08-06 03:53:00,5,36,7620,16093,222,200,10127
2015-08-06 04:53:00,5,21,7620,16093,228,200,10127
2015-08-06 05:53:00,5,31,2743,8047,228,200,10126
2015-08-06 06:53:00,5,26,2591,16093,228,200,10118
2015-08-06 07:53:00,5,21,22000,16093,228,200,10114
2015-08-06 08:53:00,5,15,7620,16093,228,200,10110
2015-08-06 09:53:00,5,21,3353,16093,222,200,10117
2015-08-06 10:53:00,5,31,4572,9656,222,194,10122
2015-08-06 11:53:00,5,26,2438,16093,222,194,10116
2015-08-06 12:53:00,5,26,3353,8047,217,194,10120
2015-08-06 13:53:00,5,21,1981,11265,217,194,10120
2015-08-06 15:53:00,5,31,427,9656,222,200,10128
2015-08-06 16:53:00,5,31,213,9656,222,200,10124
2015-08-06 17:53:00,5,41,335,8047,228,206,10116
2015-08-06 18:53:00,5,46,305,16093,239,206,10108
2015-08-06 19:53:00,5,31,488,16093,244,206,10101
2015-08-06 20:53:00,5,36,549,16093,256,206,10093
2015-08-06 22:53:00,5,31,853,16093,267,206,10089
2015-08-06 23:53:00,5,21,2896,16093,261,206,10086
2015-08-07 01:53:00,5,46,1006,16093,250,200,10095
2015-08-07 02:53:00,5,31,22000,16093,239,189,10099
2015-08-07 03:53:00,5,31,22000,16093,233,189,10103
2015-08-07 04:53:00,5,36,22000,16093,228,189,10105
2015-08-07 05:53:00,5,31,396,16093,228,189,10105
2015-08-07 06:53:00,5,26,335,16093,228,194,10105
2015-08-07 07:53:00,5,31,274,16093,228,194,10101
2015-08-07 08:53:00,5,36,274,16093,222,189,10103
2015-08-07 09:53:00,5,26,274,16093,222,189,10105
2015-08-07 10:53:00,5,26,274,14484,222,189,10107
2015-08-07 11:53:00,5,21,274,12875,222,189,10111
2015-08-07 12:53:00,5,21,335,14484,222,189,10121
2015-08-07 13:53:00,5,21,335,14484,222,183,10128
2015-08-07 14:53:00,5,15,396,16093,228,183,10126
2015-08-07 16:53:00,5,21,488,16093,239,189,10132
2015-08-07 17:53:00,5,26,549,16093,250,189,10126
2015-08-07 21:53:00,5,26,22000,16093,272,189,10114
2015-08-08 00:53:00,5,15,22000,16093,250,178,10114
2015-08-08 01:53:00,5,31,1006,16093,244,189,10122
2015-08-08 02:53:00,5,21,975,16093,239,194,10126
2015-08-08 03:53:00,5,31,853,16093,228,189,10126
2015-08-08 04:53:00,5,15,22000,16093,222,189,10126
2015-08-08 10:53:00,5,15,22000,12875,194,172,10130
2015-08-08 14:53:00,5,15,7620,16093,256,189,10143
2015-08-08 15:53:00,5,26,732,16093,272,194,10144
2015-08-08 16:53:00,5,36,7620,16093,278,183,10146
2015-08-08 17:53:00,5,36,7620,16093,294,189,10146
2015-08-08 18:53:00,5,36,7620,16093,294,183,10140
2015-08-08 19:53:00,5,46,7620,16093,300,183,10137
2015-08-08 20:53:00,5,21,7620,16093,311,194,10138
2015-08-08 21:53:00,5,46,7620,16093,294,189,10141
2015-08-08 22:53:00,5,15,7620,16093,294,189,10137
2015-08-08 23:53:00,5,41,7620,16093,283,189,10134
2015-08-09 00:53:00,5,36,22000,16093,267,194,10127
2015-08-09 02:53:00,5,15,22000,16093,250,194,10149
2015-08-09 05:53:00,5,21,22000,16093,228,194,10144
2015-08-09 07:53:00,5,15,22000,16093,228,194,10143
2015-08-09 12:53:00,5,15,22000,16093,239,194,10153
2015-08-09 13:53:00,5,15,22000,16093,256,206,10154
2015-08-09 15:53:00,5,21,22000,16093,306,200,10162
2015-08-09 16:53:00,5,21,22000,16093,306,200,10154
2015-08-09 17:53:00,5,26,7620,16093,322,183,10150
2015-08-09 18:53:00,5,21,7620,16093,328,194,10143
2015-08-09 19:53:00,5,21,7620,16093,339,156,10141
2015-08-09 20:53:00,5,21,7620,16093,333,172,10138
2015-08-09 21:53:00,5,21,7620,16093,322,167,10131
2015-08-09 23:53:00,5,15,7620,16093,322,189,10130
2015-08-10 05:53:00,5,21,7620,16093,233,211,10134
2015-08-10 06:53:00,5,26,7620,16093,233,211,10125
2015-08-10 08:53:00,5,21,7620,16093,239,211,10121
2015-08-10 09:53:00,5,15,7620,16093,233,211,10120
2015-08-10 10:53:00,5,15,4572,16093,239,211,10122
2015-08-10 12:53:00,5,21,4572,16093,250,217,10132
2015-08-10 13:53:00,5,31,4572,16093,261,217,10133
2015-08-10 15:53:00,5,41,5486,16093,289,222,10138
2015-08-10 17:53:00,5,41,7620,16093,322,206,10126
2015-08-10 18:53:00,5,51,1372,16093,306,200,10122
2015-08-10 19:53:00,5,62,7620,16093,311,206,10119
2015-08-10 20:53:00,5,15,7620,16093,322,200,10112
2015-08-10 21:53:00,5,31,7620,16093,322,194,10109
2015-08-10 23:53:00,5,36,22000,16093,300,206,10108
2015-08-11 01:53:00,5,26,3048,16093,278,206,10120
2015-08-11 02:53:00,5,15,1250,16093,278,211,10127
2015-08-11 03:53:00,5,15,22000,16093,272,217,10127
2015-08-11 06:53:00,5,15,1067,16093,256,217,10124
2015-08-11 07:53:00,5,15,4572,16093,250,217,10127
2015-08-11 08:53:00,5,21,4572,16093,244,217,10129
2015-08-11 10:53:00,5,15,22000,16093,239,206,10135
2015-08-11 11:53:00,5,15,22000,16093,244,206,10142
2015-08-11 12:53:00,5,31,22000,16093,250,206,10149
2015-08-11 14:53:00,5,36,22000,16093,294,211,10154
2015-08-11 15:53:00,5,31,22000,16093,294,194,10154
2015-08-11 16:53:00,5,36,22000,16093,317,200,10151
2015-08-11 17:53:00,5,31,1981,16093,317,183,10150
2015-08-11 18:53:00,5,57,22000,16093,317,183,10148
2015-08-11 19:53:00,5,41,1829,16093,317,178,10148
2015-08-11 20:53:00,5,51,1981,16093,311,178,10143
2015-08-11 21:53:00,5,36,22000,16093,317,183,10142
2015-08-11 22:53:00,5,57,22000,16093,306,172,10144
2015-08-11 23:53:00,5,46,22000,16093,294,161,10146
2015-08-12 00:53:00,5,26,22000,16093,278,172,10150
2015-08-12 01:53:00,5,31,22000,16093,267,178,10157
2015-08-12 02:53:00,5,21,22000,16093,256,183,10163
2015-08-12 03:53:00,5,21,22000,16093,250,183,10166
2015-08-12 04:53:00,5,21,22000,16093,244,183,10169
2015-08-12 05:53:00,5,21,2591,16093,250,183,10171
2015-08-12 06:53:00,5,21,22000,16093,233,183,10171
2015-08-12 07:53:00,5,15,22000,16093,228,183,10173
2015-08-12 10:53:00,5,15,22000,16093,217,178,10181
2015-08-12 11:53:00,5,21,22000,16093,217,178,10187
2015-08-12 12:53:00,5,26,22000,16093,239,183,10190
2015-08-12 13:53:00,5,21,22000,16093,256,178,10194
2015-08-12 14:53:00,5,21,22000,16093,272,167,10195
2015-08-12 15:53:00,5,36,22000,16093,289,156,10194
2015-08-12 16:53:00,5,46,22000,16093,300,156,10191
2015-08-12 17:53:00,5,57,22000,16093,289,133,10189
2015-08-12 18:53:00,5,57,22000,16093,306,139,10184
2015-08-12 19:53:00,5,57,22000,16093,311,133,10180
2015-08-12 20:53:00,5,67,22000,16093,306,139,10178
2015-08-12 21:53:00,5,46,22000,16093,300,128,10175
2015-08-12 22:53:00,5,62,22000,16093,289,128,10176
2015-08-12 23:53:00,5,67,22000,16093,278,117,10177
2015-08-13 00:53:00,5,41,22000,16093,256,128,10180
2015-08-13 01:53:00,5,41,22000,16093,233,133,10185
2015-08-13 02:53:00,5,31,22000,16093,228,139,10188
2015-08-13 03:53:00,5,21,22000,16093,222,139,10189
2015-08-13 04:53:00,5,26,22000,16093,217,139,10187
2015-08-13 05:53:00,5,15,22000,16093,206,139,10184
2015-08-13 08:53:00,5,15,22000,16093,189,144,10186
2015-08-13 10:53:00,5,15,22000,16093,167,139,10195
2015-08-13 11:53:00,5,21,22000,16093,189,144,10198
2015-08-13 12:53:00,5,21,22000,16093,211,150,10203
2015-08-13 14:53:00,5,46,22000,16093,267,133,10202
2015-08-13 15:53:00,5,31,22000,16093,272,133,10201
2015-08-13 16:53:00,5,36,22000,16093,289,122,10195
2015-08-13 17:53:00,5,46,22000,16093,294,111,10193
2015-08-13 18:53:00,5,46,22000,16093,300,122,10189
2015-08-13 19:53:00,5,46,22000,16093,300,117,10185
2015-08-13 21:53:00,5,36,22000,16093,300,117,10180
2015-08-13 22:53:00,5,51,22000,16093,289,111,10179
2015-08-13 23:53:00,5,46,22000,16093,272,128,10178
2015-08-14 00:53:00,5,36,22000,16093,256,139,10182
2015-08-14 01:53:00,5,31,22000,16093,244,144,10186
2015-08-14 02:53:00,5,26,22000,16093,233,139,10193
2015-08-14 03:53:00,5,26,22000,16093,222,139,10193
2015-08-14 04:53:00,5,21,22000,16093,211,139,10191
2015-08-14 05:53:00,5,21,22000,16093,217,139,10190
2015-08-14 10:53:00,5,15,22000,16093,189,144,10192
2015-08-14 11:53:00,5,26,7620,16093,194,144,10196
2015-08-14 12:53:00,5,21,7620,16093,211,156,10199
2015-08-14 14:53:00,5,21,7620,16093,261,161,10207
2015-08-14 15:53:00,5,15,7620,16093,278,167,10208
2015-08-14 16:53:00,5,15,22000,16093,283,172,10202
2015-08-14 17:53:00,5,26,22000,16093,294,183,10197
2015-08-14 18:53:00,5,36,6096,16093,300,189,10189
2015-08-14 19:53:00,5,36,1189,16093,294,194,10189
2015-08-14 21:53:00,5,15,6096,16093,250,194,10190
2015-08-14 22:53:00,5,31,6096,16093,256,200,10193
2015-08-15 00:53:00,5,21,6096,16093,239,200,10191
2015-08-15 01:53:00,5,21,6096,16093,239,200,10195
2015-08-15 03:53:00,5,15,7620,16093,228,200,10198
2015-08-15 05:53:00,5,26,7620,16093,228,194,10193
2015-08-15 06:53:00,5,15,7620,16093,228,200,10189
2015-08-15 07:53:00,5,15,7620,16093,222,200,10192
2015-08-15 10:53:00,5,31,2134,16093,222,194,10200
2015-08-15 13:53:00,5,21,2134,16093,244,206,10212
2015-08-15 15:53:00,5,31,6096,16093,272,200,10215
2015-08-15 16:53:00,5,31,4572,16093,283,206,10213
2015-08-15 17:53:00,5,46,2286,16093,267,178,10212
2015-08-15 18:53:00,5,36,2286,16093,239,167,10210
2015-08-15 19:53:00,5,15,22000,16093,244,183,10201
2015-08-15 20:53:00,5,26,22000,16093,261,194,10197
2015-08-15 22:53:00,5,21,22000,16093,283,167,10192
2015-08-15 23:53:00,5,26,22000,16093,267,183,10192
2015-08-16 00:53:00,5,15,22000,16093,244,189,10194
2015-08-16 02:53:00,5,15,22000,16093,228,189,10203
2015-08-16 04:53:00,5,15,22000,16093,222,189,10205
2015-08-16 09:53:00,5,26,3353,16093,217,194,10201
2015-08-16 12:53:00,5,26,2286,16093,228,200,10213
2015-08-16 14:53:00,5,26,3658,16093,250,200,10222
2015-08-16 18:53:00,5,21,22000,16093,261,200,10205
2015-08-16 20:53:00,5,31,6401,16093,289,183,10196
2015-08-16 21:53:00,5,67,5486,16093,261,194,10198
2015-08-16 22:53:00,5,31,3353,16093,239,211,10194
2015-08-16 23:53:00,5,21,5486,16093,239,211,10185
2015-08-17 01:53:00,5,15,5486,16093,228,194,10192
2015-08-17 03:53:00,5,15,4572,16093,228,200,10196
2015-08-17 09:53:00,5,15,4572,12875,222,206,10192
2015-08-17 11:53:00,5,21,3962,11265,222,200,10198
2015-08-17 12:53:00,5,26,3353,8047,222,200,10203
2015-08-17 13:53:00,5,21,2743,11265,222,200,10200
2015-08-17 14:53:00,5,26,2743,9656,228,206,10204
2015-08-17 15:53:00,5,26,2438,8047,228,206,10203
2015-08-17 16:53:00,5,31,2134,6437,228,211,10198
2015-08-17 17:53:00,5,21,2896,8047,228,211,10192
2015-08-17 18:53:00,5,31,2286,11265,228,206,10185
2015-08-17 19:53:00,5,31,183,12875,228,206,10180
2015-08-17 20:53:00,5,41,244,16093,239,211,10170
2015-08-17 21:53:00,5,41,366,16093,244,211,10166
2015-08-17 22:53:00,5,36,427,16093,244,206,10161
2015-08-17 23:53:00,5,31,640,16093,239,206,10155
2015-08-18 00:53:00,5,26,518,16093,233,206,10156
2015-08-18 01:53:00,5,26,1524,16093,228,206,10156
2015-08-18 02:53:00,5,15,1829,16093,228,206,10160
2015-08-18 03:53:00,5,15,3353,16093,222,206,10161
2015-08-18 07:53:00,5,26,457,16093,228,206,10147
2015-08-18 08:53:00,5,21,305,16093,228,206,10146
2015-08-18 12:53:00,5,15,488,16093,233,211,10149
2015-08-18 13:53:00,5,15,1280,16093,244,211,10145
2015-08-18 15:53:00,5,21,488,16093,261,211,10143
2015-08-18 16:53:00,5,26,1219,16093,272,211,10140
2015-08-18 17:53:00,5,26,2286,16093,289,211,10129
2015-08-18 18:53:00,5,21,1067,16093,289,206,10119
2015-08-18 20:53:00,5,31,7620,16093,300,206,10107
2015-08-18 21:53:00,5,36,1524,16093,294,206,10105
2015-08-18 22:53:00,5,51,1189,16093,300,211,10104
2015-08-18 23:53:00,5,41,22000,16093,278,222,10103
2015-08-19 00:53:00,5,31,22000,16093,267,222,10110
2015-08-19 01:53:00,5,26,22000,16093,256,222,10116
2015-08-19 02:53:00,5,31,22000,16093,250,217,10120
2015-08-19 03:53:00,5,21,22000,16093,244,217,10119
2015-08-19 04:53:00,5,21,22000,16093,239,217,10117
2015-08-19 05:53:00,5,21,22000,16093,239,217,10115
2015-08-19 06:53:00,5,21,22000,16093,233,217,10114
2015-08-19 07:53:00,5,26,22000,16093,233,217,10111
2015-08-19 08:53:00,5,31,22000,16093,233,217,10111
2015-08-19 09:53:00,5,21,22000,16093,233,211,10112
2015-08-19 10:53:00,5,21,4572,16093,239,217,10115
2015-08-19 11:53:00,5,51,22000,16093,244,211,10117
2015-08-19 12:53:00,5,41,22000,16093,250,217,10125
2015-08-19 13:53:00,5,51,518,16093,267,217,10126
2015-08-19 14:53:00,5,46,701,16093,272,217,10125
2015-08-19 15:53:00,5,57,3353,16093,283,211,10122
2015-08-19 16:53:00,5,62,823,16093,294,217,10120
2015-08-19 17:03:00,5,62,1128,16093,294,217,10120
2015-08-19 17:53:00,5,67,1189,16093,306,211,10111
2015-08-19 18:53:00,5,57,22000,16093,317,211,10103
2015-08-19 19:53:00,5,62,1067,16093,283,200,10099
2015-08-19 20:53:00,5,15,853,4828,244,217,10102
2015-08-19 21:53:00,5,15,22000,16093,244,228,10103
2015-08-19 22:53:00,5,15,3658,16093,244,222,10105
2015-08-19 23:53:00,5,31,1463,16093,239,217,10111
2015-08-20 00:53:00,5,36,3353,16093,233,217,10111
2015-08-20 01:53:00,5,36,3353,16093,233,211,10106
2015-08-20 02:53:00,5,26,4572,16093,228,200,10113
2015-08-20 03:53:00,5,15,1524,16093,222,194,10119
2015-08-20 04:53:00,5,36,1676,16093,222,206,10123
2015-08-20 05:53:00,5,31,427,16093,228,206,10123
2015-08-20 06:52:00,1,21,518,16093,222,200,10125
2015-08-20 07:53:00,5,21,1829,16093,222,200,10126
2015-08-20 08:53:00,5,15,2743,16093,222,200,10131
2015-08-20 10:53:00,5,26,152,6437,194,178,10146
2015-08-20 11:53:00,5,15,732,12875,194,172,10154
2015-08-20 12:53:00,5,31,762,16093,189,161,10164
2015-08-20 14:53:00,5,21,4572,16093,211,156,10174
2015-08-20 15:53:00,5,26,4572,16093,233,150,10173
2015-08-20 16:53:00,5,21,1341,16093,244,156,10171
2015-08-20 17:53:00,5,26,22000,16093,261,144,10171
2015-08-20 18:53:00,5,21,22000,16093,272,133,10167
2015-08-20 20:53:00,5,26,7620,16093,278,117,10160
2015-08-20 21:53:00,5,36,7620,16093,278,122,10156
2015-08-20 22:53:00,5,21,7620,16093,272,117,10156
2015-08-20 23:53:00,5,21,7620,16093,267,122,10161
2015-08-21 00:53:00,5,21,7620,16093,239,133,10169
2015-08-21 01:53:00,5,21,22000,16093,233,133,10174
2015-08-21 02:53:00,5,15,22000,16093,217,139,10179
2015-08-21 03:53:00,5,26,22000,16093,206,150,10177
2015-08-21 06:53:00,5,15,22000,16093,189,150,10176
2015-08-21 12:53:00,5,15,22000,16093,200,150,10197
2015-08-21 13:53:00,5,31,22000,16093,222,150,10201
2015-08-21 14:53:00,5,26,7620,16093,244,139,10202
2015-08-21 15:53:00,5,41,7620,16093,256,133,10205
2015-08-21 17:53:00,5,15,7620,16093,267,133,10198
